time,pH_djy,DO_djy,DD_djy,TSS_djy,CODMn_djy,NH4_djy,TP_djy,TN_djy,WT_djy,pH_ejs,DO_ejs,DD_ejs,TSS_ejs,CODMn_ejs,NH4_ejs,TP_ejs,TN_ejs,WT_ejs,pH_hlx,DO_hlx,DD_hlx,TSS_hlx,CODMn_hlx,NH4_hlx,TP_hlx,TN_hlx,WT_hlx,Q_ZPP,H_ps,Q_ps_dealt,Q_ps,P_ps,H_wj,Q_wj,P_wj
2020-01-01 00:00:00,7.9,9.908,282.7,10.8,1.09,0.065,0.008,0.39,10.36,7.9,9.091000000000001,628.0,32.6,4.19,0.77,0.25,3.61,13.06,7.43,7.6,541.2,31.7,2.08,1.64,0.175,5.49,13.0,3484800,418.23,3283200.0,228.0,0.0,487.08,401760.0,0.0
2020-01-01 04:00:00,7.91,9.976,319.4,10.9,1.05,0.063,0.006999999999999999,0.43,10.16,7.86,8.954,643.9,30.1,4.38,0.82,0.25,4.49,12.94,7.4,7.65,539.3,31.4,1.87,0.12,0.172,5.15,13.1,3484800,418.233,3300004.8,229.167,0.0,487.07800000000003,402480.0,0.0
2020-01-01 08:00:00,7.91,10.264000000000001,303.3,13.6,1.2,0.066,0.009000000000000001,0.43,10.3,7.86,8.852,643.2,45.2,4.42,1.07,0.256,4.538891792,12.78,7.41,7.9,535.7,32.7,2.05,0.98,0.174,5.28,12.7,3484800,418.23699999999997,3316795.2,230.333,0.0,487.077,403200.0,0.0
2020-01-01 12:00:00,7.94,10.218,307.2,13.3,1.16,0.066,0.009000000000000001,0.52,10.53,7.89,9.32,644.3,45.9,4.05,0.72,0.20199999999999999,4.49,12.87,7.39,8.1,527.7,142.5,2.28,0.8,0.185,5.33,13.0,3484800,418.24,3333600.0,231.5,0.0,487.075,403920.0,0.0
2020-01-01 16:00:00,7.94,10.189,302.4,11.4,1.04,0.063,0.006999999999999999,0.42,10.79,7.92,9.373,639.5,48.0,4.12,0.88,0.17800000000000002,4.35,13.84,7.44,8.13,528.1,101.3,7.63,0.97,0.175,5.42,13.1,3484800,418.24300000000005,3350404.8,232.667,0.0,487.07300000000004,404640.0,0.0
2020-01-01 20:00:00,7.9,9.915,273.7,11.9,1.0,0.068,0.008,0.45,10.5,7.9,9.107000000000001,639.6,32.1,4.44,0.87,0.187,4.18,13.06,7.43,8.23,535.0,40.9,7.63,0.88,0.14800000000000002,5.03,12.9,3484800,418.24699999999996,3367195.2,233.833,0.0,487.07199999999995,405360.0,0.0
2020-01-02 00:00:00,7.9,9.979,306.8,11.8,0.93,0.064,0.008,0.47,10.45,7.92,9.182,603.2,48.1,3.92,0.87,0.196,3.16,12.55,7.4,8.06,535.6,34.8,1.62,2.2,0.152,5.26,12.9,4176000,418.25,3384000.0,235.0,0.0,487.07,406080.0,0.0
2020-01-02 04:00:00,7.9,9.958,282.5,10.5,0.94,0.061,0.006999999999999999,0.5,10.27,7.89,9.103,612.4,65.7,4.22,0.87,0.25,4.14,12.42,7.37,8.05,529.8,37.2,8.15,0.06,0.147,4.96,12.7,4176000,418.26300000000003,3463200.0,240.5,0.0,487.06300000000005,402955.2,0.0
2020-01-02 08:00:00,7.91,10.145,300.7,10.0,1.15,0.065,0.008,0.51,10.32,7.95,8.215,531.3,137.5,4.97,0.86,0.243,3.31,11.63,7.35,8.15,529.5,39.1,2.86,0.15,0.153,4.95,12.6,4176000,418.277,3542400.0,246.0,0.0,487.05699999999996,399844.8,0.0
2020-01-02 12:00:00,7.95,10.225,303.5,10.8,0.99,0.062,0.006999999999999999,0.48,11.15,7.91,9.183,471.0,209.2,4.93,0.54,0.23,2.27,11.06,7.36,8.23,513.2,44.9,2.82,0.82,0.153,4.67,12.7,4176000,418.29,3621600.0,251.5,0.0,487.05,396720.0,0.0
2020-01-02 16:00:00,7.92,10.145,301.3,13.0,0.81,0.061,0.006999999999999999,0.55,10.83,7.99,9.24,468.3,126.1,4.32,0.4,0.239,1.99,11.05,7.36,8.41,524.3,41.2,2.82,0.92,0.213,4.92,12.9,4176000,418.30300000000005,3700800.0,257.0,0.0,487.043,393595.2,0.0
2020-01-02 20:00:00,7.9,9.862,283.7,10.2,0.88,0.066,0.006999999999999999,0.43,10.42,8.01,9.456,445.0,224.7,4.46,0.41,0.22399999999999998,2.91,10.82,7.34,8.23,525.4,46.1,3.01,0.95,0.133,5.24,12.9,4176000,418.31699999999995,3780000.0,262.5,0.0,487.037,390484.8,0.0
2020-01-03 00:00:00,7.91,10.359000000000002,295.8,9.7,0.87,0.062,0.006999999999999999,0.39,10.28,8.02,9.655,444.1,139.6,4.17,0.35,0.212,1.7,10.63,7.31,8.18,508.4,40.3,2.81,0.85,0.142,4.93,12.6,3657600,418.33,3859200.0,268.0,0.0,487.03,387360.0,0.0
2020-01-03 04:00:00,7.9,9.96,303.4,9.8,0.89,0.062,0.006,0.52,10.12,7.98,9.157,466.2,88.6,4.32,0.52,0.223,2.16,10.83,7.29,8.21,503.7,57.7,2.84,0.94,0.16699999999999998,4.82,12.3,3657600,418.32199999999995,3808800.0,264.5,0.0,487.01199999999994,385675.2,0.0
2020-01-03 08:00:00,7.9,10.135,285.8,10.5,1.09,0.07200000000000001,0.006999999999999999,0.55,10.06,7.97,9.008,483.1,64.2,3.56,0.5,0.214,1.76,10.8,7.29,8.42,478.7,53.7,2.83,0.91,0.152,4.89,12.1,3657600,418.31300000000005,3758400.0,261.0,0.0,486.99300000000005,384004.8,0.0
2020-01-03 12:00:00,7.99,9.997,277.0,12.5,0.98,0.065,0.006999999999999999,0.49,13.91,7.96,10.515999999999998,539.4,52.2,3.44,0.67,0.22399999999999998,3.63,11.57,7.25,8.69,458.1,45.8,2.45,0.82,0.146,4.35,12.2,3657600,418.305,3708000.0,257.5,0.0,486.975,382320.0,0.0
2020-01-03 16:00:00,7.98,10.148,292.8,11.1,0.92,0.068,0.006999999999999999,0.52,13.38,8.01,9.262,492.3,54.4,3.53,0.54,0.196,1.91,11.58,7.3,9.02,467.4,47.0,2.46,0.68,0.179,4.24,12.5,3657600,418.29699999999997,3657600.0,254.0,0.0,486.957,380635.2,0.0
2020-01-03 20:00:00,7.9,9.873,304.2,11.7,0.98,0.062,0.01,0.54,10.49,7.95,8.907,502.0,45.8,3.45,0.57,0.23,2.3,11.77,7.28,8.73,465.9,39.1,2.67,0.69,0.136,4.31,12.4,3657600,418.288,3607200.0,250.5,0.0,486.93800000000005,378964.8,0.0
2020-01-04 00:00:00,7.9,10.016,286.6,10.1,0.88,0.062,0.008,0.56,10.2,8.0,9.062999999999999,482.4,71.7,3.04,0.42,0.196,2.15,11.32,7.23,8.56,469.7,50.7,2.73,0.7,0.14,4.44,11.9,3715200,418.28,3556800.0,247.0,0.0,486.92,377280.0,0.0
2020-01-04 04:00:00,7.91,10.378,304.3,11.1,0.93,0.055999999999999994,0.008,0.57,10.35,7.93,9.71,536.6,65.1,4.04,0.63,0.228,3.68,11.44,7.2,8.56,465.6,58.6,2.62,0.82,0.147,4.58,11.7,3715200,418.278,3552004.8,246.667,0.0,486.902,378244.8,0.0
2020-01-04 08:00:00,7.9,10.115,292.0,10.3,1.02,0.069,0.009000000000000001,0.48,10.38,7.92,9.304,550.0,63.4,5.09,1.09,0.25,4.5,11.47,7.2,8.57,476.5,54.0,2.84,0.89,0.13699999999999998,5.07,11.8,3715200,418.277,3547195.2,246.333,0.0,486.88300000000004,379195.2,0.0
2020-01-04 12:00:00,7.95,10.294,291.6,11.4,0.95,0.06,0.009000000000000001,0.52,11.34,7.9,9.395,562.6,53.3,4.71,1.22,0.25,4.29,11.9,7.22,8.51,492.4,40.3,2.72,0.87,0.14800000000000002,4.84,12.5,3715200,418.275,3542400.0,246.0,0.0,486.865,380160.0,0.0
2020-01-04 16:00:00,8.2,10.052999999999999,291.3,10.8,0.93,0.064,0.008,0.52,10.97,7.96,8.243,563.1,74.0,4.28,0.92,0.22,3.17,12.16,7.22,8.53,493.2,42.1,2.63,0.86,0.161,4.98,12.8,3715200,418.273,3537604.8,245.667,0.0,486.847,381124.8,0.0
2020-01-04 20:00:00,8.18,9.816,311.6,10.6,1.02,0.063,0.009000000000000001,0.49,10.41,7.92,9.282,574.0,53.6,3.5,0.68,0.187,2.84,12.44,7.23,8.51,539.3,47.9,2.72,0.82,0.154,4.84,12.7,3715200,418.272,3532795.2,245.333,0.0,486.82800000000003,382075.2,0.0
2020-01-05 00:00:00,8.18,9.931000000000001,299.4,10.4,0.94,0.063,0.008,0.4,10.33,7.95,8.147,530.5,62.0,4.03,0.71,0.18,2.86,11.71,7.23,8.26,486.3,52.5,2.75,0.72,0.15,4.82,12.5,4795200,418.27,3528000.0,245.0,0.0,486.81,383040.0,0.0
2020-01-05 04:00:00,8.18,9.948,300.0,9.8,1.01,0.062,0.008,0.54,10.17,7.91,9.259,546.3,45.3,3.36,0.84,0.196,3.76,11.76,7.2,8.09,500.6,48.8,2.9,0.94,0.156,5.04,12.3,4795200,418.29,3640795.2,252.833,0.0,486.80300000000005,382564.8,0.0
2020-01-05 08:00:00,8.18,10.006,297.5,9.7,1.04,0.069,0.009000000000000001,0.53,10.29,7.92,8.015,552.4,42.4,3.83,1.15,0.207,4.09,11.69,7.19,8.15,496.5,51.0,3.31,0.96,0.155,5.46,12.9,4795200,418.31,3753604.8,260.66700000000003,0.0,486.79699999999997,382075.2,0.0
2020-01-05 12:00:00,8.2,9.929,297.8,9.9,0.95,0.064,0.006999999999999999,0.46,10.6,7.96,9.7,535.1,44.9,2.73,0.78,0.159,3.92,11.56,7.2,8.14,491.3,42.4,2.82,0.98,0.099,5.19,12.5,4795200,418.33,3866400.0,268.5,0.0,486.79,381600.0,0.0
2020-01-05 16:00:00,8.2,9.952,303.8,9.4,1.0,0.063,0.008,0.46,10.78,7.97,8.743,544.3,40.8,3.91,0.73,0.151,3.84,11.8,7.19,8.27,491.8,42.7,2.99,0.99,0.156,4.92,12.6,4795200,418.35,3979195.2,276.33299999999997,0.0,486.783,381124.8,0.0
2020-01-05 20:00:00,8.18,9.902000000000001,309.6,9.3,0.93,0.068,0.008,0.5,10.4,7.93,9.447000000000001,554.1,38.0,3.99,0.67,0.152,3.47,11.81,7.23,8.09,503.1,39.4,3.03,0.99,0.152,4.91,12.6,4795200,418.37,4092004.8,284.16700000000003,0.0,486.777,380635.2,0.0
2020-01-06 00:00:00,8.18,10.041,303.2,9.4,0.93,0.064,0.008,0.42,10.44,7.91,9.413,556.8,39.4,3.78,0.88,0.183,3.93,11.72,7.22,7.85,495.9,36.6,3.06,0.98,0.157,4.58,12.4,3124800,418.39,4204800.0,292.0,0.0,486.77,380160.0,0.0
2020-01-06 04:00:00,8.18,9.937000000000001,273.0,10.6,0.93,0.064,0.006999999999999999,0.49,10.44,7.87,9.097000000000001,572.8,46.3,4.18,1.27,0.19399999999999998,4.3,11.89,7.22,7.91,484.6,36.6,2.74,0.96,0.155,4.45,12.1,3124800,418.36699999999996,4070404.8,282.66700000000003,0.0,486.75699999999995,377524.8,0.0
2020-01-06 08:00:00,8.18,9.984,286.4,10.5,1.12,0.067,0.009000000000000001,0.54,10.35,7.97,8.096,522.1,67.1,4.28,0.88,0.18,3.12,11.27,7.22,7.98,474.9,38.8,5.68,1.05,0.218,4.69,11.9,3124800,418.343,3935995.2,273.33299999999997,0.0,486.74300000000005,374875.2,0.0
2020-01-06 12:00:00,8.24,10.123,296.6,12.5,0.94,0.067,0.008,0.54,10.71,7.97,8.584,513.5,41.6,4.12,0.7,0.152,3.01,11.52,7.22,8.04,480.5,98.6,5.64,0.8263235090000001,0.156,4.97,12.1,3124800,418.32,3801600.0,264.0,0.0,486.73,372240.0,0.0
2020-01-06 16:00:00,8.25,10.099,300.1,10.8,1.0,0.064,0.008,0.53,10.72,7.97,8.801,512.2,37.8,3.46,0.66,0.14,2.69,11.65,7.23,8.56,476.4,61.3,9.73,0.65,0.127,4.46,12.3,3124800,418.29699999999997,3667204.8,254.667,0.0,486.717,369604.8,0.0
2020-01-06 20:00:00,8.19,9.881,298.6,12.3,0.94,0.064,0.008,0.6,10.3,7.95,9.543,526.4,36.1,3.39,0.69,0.139,3.2,11.64,7.22,8.3,524.8,37.5,2.24,0.58,0.138,4.51,12.2,3124800,418.273,3532795.2,245.333,0.0,486.70300000000003,366955.2,0.0
2020-01-07 00:00:00,8.19,9.87,311.5,10.1,1.02,0.068,0.008,0.56,9.6,7.93,9.551,536.4,37.3,3.58,0.84,0.152,3.58,11.42,7.21,7.94,493.8,35.4,2.2,0.88,0.152,4.58,11.9,4075200,418.25,3398400.0,236.0,0.0,486.69,364320.0,0.0
2020-01-07 04:00:00,8.18,9.87,300.7,10.5,1.1,0.067,0.008,0.59,9.37,7.95,8.17,522.7,65.4,4.4,1.0,0.174,3.23,10.92,7.21,7.85,491.6,34.8,2.15,1.1,0.153,4.64,11.5,4075200,418.25699999999995,3436804.8,238.667,0.0,486.68300000000005,362404.8,0.0
2020-01-07 08:00:00,8.19,9.849,294.1,10.1,1.05,0.07200000000000001,0.009000000000000001,0.55,9.16,7.95,9.119,538.3,36.0,4.26,1.2,0.18,3.99,10.68,7.19,8.12,479.7,76.6,2.43,1.17,0.17800000000000002,5.02,11.2,4075200,418.26300000000003,3475195.2,241.333,0.0,486.67699999999996,360475.2,0.0
2020-01-07 12:00:00,8.24,10.097999999999999,294.4,10.8,1.02,0.067,0.008,0.53,13.46,7.94,9.926,564.8,30.8,4.05,0.98,0.162,2.77,11.29,7.22,8.44,474.9,137.9,2.41,0.16,0.14800000000000002,4.71,11.6,4075200,418.27,3513600.0,244.0,0.0,486.67,358560.0,0.0
2020-01-07 16:00:00,8.25,10.275,296.0,9.9,0.98,0.062,0.006999999999999999,0.44,12.04,8.04,9.912,522.3,36.5,2.89,0.65,0.141,2.52,11.78,7.24,8.66,485.4,69.0,2.3,0.1,0.135,4.59,12.4,4075200,418.277,3552004.8,246.667,0.0,486.663,356644.8,0.0
2020-01-07 20:00:00,8.19,9.907,296.3,9.7,0.98,0.063,0.008,0.54,10.54,7.97,9.826,569.0,30.8,3.7,0.69,0.149,2.14,12.06,7.23,8.39,495.9,39.1,2.33,0.07,0.134,4.68,12.3,4075200,418.283,3590395.2,249.333,0.0,486.657,354715.2,0.0
2020-01-08 00:00:00,8.19,9.98,295.6,12.7,0.77,0.062,0.009000000000000001,0.61,10.24,7.93,9.397,564.9,34.0,3.91,1.01,0.158,3.23,11.6,7.2,7.97,484.5,38.1,2.4,0.84,0.14400000000000002,4.62,11.8,3240000,418.29,3628800.0,252.0,0.0,486.65,352800.0,0.0
2020-01-08 04:00:00,8.2,10.327,297.3,10.3,0.97,0.06,0.008,0.52,9.92,7.94,8.169,555.6,34.8,5.32,1.03,0.185,3.23,11.26,7.2,8.21,482.9,43.3,2.36,0.66,0.142,4.48,11.5,3240000,418.273,3528000.0,245.0,0.0,486.658,352080.0,0.0
2020-01-08 08:00:00,8.2,10.082,302.3,9.7,1.01,0.071,0.009000000000000001,0.61,10.02,8.01,8.315,533.0,56.1,4.25,0.84,0.168,3.38,11.06,7.21,8.15,485.4,98.3,2.63,0.7,0.14400000000000002,4.94,11.6,3240000,418.25699999999995,3427200.0,238.0,0.0,486.667,351360.0,0.0
2020-01-08 12:00:00,8.27,10.345,302.2,10.1,0.94,0.067,0.008,0.52,11.32,8.03,9.731,522.4,43.4,4.3,0.59,0.14300000000000002,2.69,11.0,7.26,8.23,492.7,116.3,2.33,0.91,0.147,5.0,12.2,3240000,418.24,3326400.0,231.0,0.0,486.675,350640.0,0.0
2020-01-08 16:00:00,8.27,10.314,296.4,10.1,0.88,0.064,0.006999999999999999,0.51,11.33,8.01,8.626,506.5,54.1,4.09,0.61,0.138,2.07,11.47,7.24,8.56,494.1,74.2,2.31,0.72,0.136,4.87,12.7,3240000,418.223,3225600.0,224.0,0.0,486.68300000000005,349920.0,0.0
2020-01-08 20:00:00,8.21,10.245999999999999,311.9,9.6,1.0,0.057999999999999996,0.008,0.55,10.29,7.97,9.774,533.1,35.5,3.12,0.5,0.138,2.24,11.66,7.23,8.5,496.7,43.0,2.31,0.79,0.13699999999999998,4.9,12.5,3240000,418.207,3124800.0,217.0,0.0,486.69199999999995,349200.0,0.0
2020-01-09 00:00:00,8.21,10.333,277.9,9.6,0.92,0.059000000000000004,0.008,0.52,10.06,7.93,9.314,544.2,36.5,3.62,0.76,0.158,2.63,11.6,7.2,8.24,496.5,35.4,2.23,0.86,0.141,5.22,12.0,3585600,418.19,3024000.0,210.0,0.0,486.7,348480.0,0.0
2020-01-09 04:00:00,8.21,10.234,303.9,9.9,0.88,0.057999999999999996,0.008,0.53,10.0,7.89,9.564,571.6,33.1,4.13,0.81,0.172,2.36,11.65,7.16,8.09,507.1,40.9,2.31,0.98,0.24100000000000002,5.47,12.7,3585600,418.19800000000004,3071995.2,213.333,0.0,486.7,346075.2,0.0
2020-01-09 08:00:00,8.21,10.29,308.0,9.2,1.06,0.063,0.009000000000000001,0.6,9.88,7.88,7.382999999999999,566.7,40.0,5.29,1.77,0.231,3.6,11.6,7.11,8.21,503.5,75.1,2.52,0.99,0.251,6.21,12.0,3585600,418.207,3120004.8,216.667,0.0,486.7,343684.8,0.0
2020-01-09 12:00:00,8.25,10.386,306.4,10.0,0.93,0.06,0.008,0.53,10.24,7.96,9.628,555.6,26.0,4.08,0.78,0.16,2.74,11.63,7.14,8.54,486.0,114.1,2.41,0.93,0.14,5.79,12.1,3585600,418.215,3168000.0,220.0,0.0,486.7,341280.0,0.0
2020-01-09 16:00:00,8.27,10.325,310.3,10.4,0.96,0.059000000000000004,0.008,0.51,10.27,7.99,8.683,565.2,39.4,2.74,0.74,0.15,2.48,11.87,7.17,8.59,480.2,75.4,2.3,0.54,0.127,0.58,12.2,3585600,418.223,3215995.2,223.333,0.0,486.7,338875.2,0.0
2020-01-09 20:00:00,8.23,10.257,323.9,11.0,0.94,0.061,0.008,0.57,9.84,7.94,9.744,562.7,45.6,4.02,0.62,0.151,1.98,11.72,7.18,8.35,502.8,39.4,2.36,2.1,0.134,0.58,12.2,3585600,418.23199999999997,3264004.8,226.667,0.0,486.7,336484.8,0.0
2020-01-10 00:00:00,8.22,10.25,303.0,9.1,0.88,0.06,0.006999999999999999,0.49,9.61,7.91,9.265,576.9,39.4,3.61,0.85,0.182,2.53,11.57,7.16,8.04,490.0,37.2,2.41,0.88,0.136,4.84,12.0,3211200,418.24,3312000.0,230.0,0.0,486.7,334080.0,0.0
2020-01-10 04:00:00,8.22,10.25,309.3,9.3,0.84,0.061,0.008,0.63,9.54,7.9,8.187999999999999,566.1,52.5,4.42,1.09,0.18600000000000003,3.36,11.33,7.18,8.06,497.4,37.5,2.44,0.93,0.14400000000000002,4.53,11.9,3211200,418.235,3285604.8,228.167,0.0,486.69199999999995,331200.0,0.0
2020-01-10 08:00:00,8.22,10.392999999999999,301.8,9.4,1.05,0.065,0.009000000000000001,0.6,9.5,7.93,9.391,558.6,46.4,4.11,0.9,0.17,2.65,11.13,7.19,8.07,490.4,47.0,2.72,1.01,0.147,4.87,11.8,3211200,418.23,3259195.2,226.333,0.0,486.68300000000005,328320.0,0.0
2020-01-10 12:00:00,8.33,10.532,313.2,10.7,0.91,0.06,0.009000000000000001,0.54,10.3,7.87,8.699,591.4,31.7,4.27,1.23,0.17600000000000002,3.82,11.5,7.18,8.32,492.1,48.5,2.43,2.18,0.145,4.49,11.9,3211200,418.225,3232800.0,224.5,0.0,486.675,325440.0,0.0
2020-01-10 16:00:00,8.01,10.5,326.5,12.1,1.09,0.061,0.009000000000000001,0.5,10.62,8.01,9.994,527.3,74.3,3.77,0.51,0.14300000000000002,1.67,11.21,7.47,8.79,500.0,34.2,2.17,0.55,0.125,5.11,12.1,3211200,418.22,3206404.8,222.667,0.0,486.667,322560.0,0.0
2020-01-10 20:00:00,7.85,10.284,297.3,10.0,1.01,0.061,0.009000000000000001,0.6,9.86,7.96,9.93,550.4,50.2,2.85,0.69,0.149,1.85,11.44,7.48,8.35,490.6,31.1,2.22,0.64,0.131,4.55,12.0,3211200,418.215,3179995.2,220.833,0.0,486.658,319680.0,0.0
2020-01-11 00:00:00,7.85,10.224,311.3,10.8,0.87,0.062,0.008,0.58,9.66,7.96,9.296,558.9,75.4,4.22,0.75,0.157,2.62,11.17,7.46,8.16,495.3,32.3,2.34,0.75,0.142,4.57,11.8,2966400,418.21,3153600.0,219.0,0.0,486.65,316800.0,0.0
2020-01-11 04:00:00,7.84,10.247,310.7,9.2,0.88,0.061,0.008,0.52,9.29,7.94,9.209,547.1,66.3,4.1,0.81,0.17300000000000001,1.89,11.07,7.45,8.24,490.3,34.5,2.39,0.56,0.14400000000000002,4.34,11.5,2966400,418.208,3143995.2,218.333,0.0,486.63800000000003,316080.0,0.0
2020-01-11 08:00:00,7.84,10.073,312.2,9.6,0.99,0.067,0.008,0.61,8.69,7.96,8.976,546.0,39.5,4.38,0.89,0.163,2.93,10.73,7.46,8.36,482.6,38.1,2.56,0.77,0.147,5.54,11.9,2966400,418.207,3134404.8,217.667,0.0,486.62699999999995,315360.0,0.0
2020-01-11 12:00:00,7.93,10.498,287.6,9.5,0.82,0.06,0.009000000000000001,0.55,12.69,8.05,9.295,513.9,50.0,3.48,0.57,0.135,1.82,10.86,7.46,8.6,491.6,36.0,2.45,2.06,0.141,5.54,11.7,2966400,418.205,3124800.0,217.0,0.0,486.615,314640.0,0.0
2020-01-11 16:00:00,7.92,10.414000000000001,279.8,9.5,0.85,0.059000000000000004,0.009000000000000001,0.58,12.8,8.04,9.132,492.4,80.8,3.59,0.51,0.129,1.05,11.4,7.45,9.0,478.7,41.2,2.28,0.7,0.129,0.23,12.3,2966400,418.20300000000003,3115195.2,216.333,0.0,486.603,313920.0,0.0
2020-01-11 20:00:00,7.84,10.113,299.8,10.0,0.82,0.059000000000000004,0.009000000000000001,0.54,9.74,8.05,9.201,468.5,132.8,4.28,0.46,0.141,1.15,11.04,7.45,8.77,490.9,36.9,2.41,0.26,0.135,4.6,12.2,2966400,418.202,3105604.8,215.667,0.0,486.592,313200.0,0.0
2020-01-12 00:00:00,7.84,10.302,316.2,9.3,0.91,0.062,0.008,0.48,9.7,8.02,8.795,488.0,106.0,4.26,0.64,0.151,0.92,10.8,7.41,8.54,483.3,39.4,2.36,0.24,0.139,4.5,11.6,2952000,418.2,3096000.0,215.0,0.0,486.58,312480.0,0.0
2020-01-12 04:00:00,7.84,10.276,302.4,9.1,0.72,0.062,0.009000000000000001,0.5,9.82,8.04,8.582,479.5,63.1,2.72,0.67,0.139,1.9,10.36,7.39,8.69,472.6,40.6,2.33,0.69,0.136,4.44,11.2,2952000,418.19199999999995,3055204.8,212.167,0.0,486.593,312955.2,0.0
