站点名称,河流,监测时间,高锰酸盐指数,氨氮,总磷,浊度,溶解氧,pH,生物毒性,水质类别,考核水质类别,不达标因子,crawling_time
黄龙溪,府河,2020-06-16 04,3.70,0.180,0.100,75.1,6.75,7.53,--,II,Ⅴ,-,2020-06-16 07:05:02
黄龙溪,府河,2020-06-16 08,3.60,0.180,0.109,88.2,6.54,7.54,--,III,Ⅴ,-,2020-06-16 11:05:03
黄龙溪,府河,2020-06-16 12,4.50,0.210,0.109,118.7,6.64,7.50,--,III,Ⅴ,-,2020-06-16 15:05:02
黄龙溪,府河,2020-06-16 16,3.90,0.210,0.111,100.7,6.63,7.48,--,III,Ⅴ,-,2020-06-16 19:05:03
黄龙溪,府河,2020-06-16 20,4.00,0.230,0.107,93.4,6.50,7.46,--,III,Ⅴ,-,2020-06-16 23:05:02
黄龙溪,府河,2020-06-17 00,3.80,0.190,0.107,82.4,6.59,7.53,--,III,Ⅴ,-,2020-06-17 03:05:02
黄龙溪,府河,2020-06-17 04,3.50,0.220,0.095,79.0,6.78,7.55,--,II,Ⅴ,-,2020-06-17 07:05:02
黄龙溪,府河,2020-06-17 08,11.40,0.450,NA,472.1,5.98,7.48,--,V,Ⅴ,高锰酸盐指数,2020-06-17 11:05:02
黄龙溪,府河,2020-06-17 12,14.70,0.730,NA,473.0,4.75,7.45,--,V,Ⅴ,"高锰酸盐指数,溶解氧",2020-06-17 15:05:03
黄龙溪,府河,2020-06-17 16,14.70,0.930,NA,460.2,4.57,7.47,--,V,Ⅴ,"高锰酸盐指数,溶解氧",2020-06-17 19:05:02
黄龙溪,府河,2020-06-17 20,14.70,1.250,NA,273.7,4.52,7.44,--,V,Ⅴ,"氨氮,高锰酸盐指数,溶解氧",2020-06-17 23:05:03
黄龙溪,府河,2020-06-18 00,8.00,1.000,0.148,182.2,5.05,7.41,--,IV,Ⅴ,高锰酸盐指数,2020-06-18 03:05:02
黄龙溪,府河,2020-06-18 04,6.50,0.830,0.131,119.0,5.76,7.37,--,IV,Ⅴ,高锰酸盐指数,2020-06-18 07:05:02
黄龙溪,府河,2020-06-18 08,5.50,0.760,0.138,120.2,5.72,7.35,--,III,Ⅴ,-,2020-06-18 11:05:02
黄龙溪,府河,2020-06-18 12,4.80,0.650,0.121,108.9,6.17,7.34,--,III,Ⅴ,-,2020-06-18 15:05:02
黄龙溪,府河,2020-06-18 16,4.60,0.550,0.139,93.4,6.23,7.35,--,III,Ⅴ,-,2020-06-18 19:05:02
黄龙溪,府河,2020-06-18 20,4.80,0.480,0.158,83.9,6.29,7.56,--,III,Ⅴ,-,2020-06-18 23:05:03
黄龙溪,府河,2020-06-19 00,4.20,0.280,0.131,78.1,6.69,7.63,--,III,Ⅴ,-,2020-06-19 03:05:02
黄龙溪,府河,2020-06-19 04,4.00,0.370,0.121,77.8,6.50,7.67,--,III,Ⅴ,-,2020-06-19 07:05:03
黄龙溪,府河,2020-06-19 08,4.80,0.300,0.126,92.5,6.69,7.66,--,III,Ⅴ,-,2020-06-19 11:05:02
黄龙溪,府河,2020-06-19 12,3.90,0.290,0.120,97.4,6.59,7.66,--,III,Ⅴ,-,2020-06-19 15:05:02
黄龙溪,府河,2020-06-19 16,4.00,0.160,0.106,83.9,6.67,7.64,--,III,Ⅴ,-,2020-06-19 19:05:02
黄龙溪,府河,2020-06-19 20,3.80,0.190,0.122,87.9,6.31,7.63,--,III,Ⅴ,-,2020-06-19 23:05:02
黄龙溪,府河,2020-06-20 00,3.80,0.120,0.115,88.2,6.72,7.67,--,III,Ⅴ,-,2020-06-20 03:05:02
黄龙溪,府河,2020-06-20 04,3.80,0.150,0.110,79.0,6.67,7.69,--,III,Ⅴ,-,2020-06-20 07:05:03
黄龙溪,府河,2020-06-20 08,3.90,0.160,0.120,98.3,6.83,7.66,--,III,Ⅴ,-,2020-06-20 11:05:02
黄龙溪,府河,2020-06-20 12,3.90,0.200,0.111,109.6,6.65,7.66,--,III,Ⅴ,-,2020-06-20 15:05:03
黄龙溪,府河,2020-06-20 16,4.00,0.190,0.098,98.9,6.62,7.59,--,II,Ⅴ,-,2020-06-20 19:05:03
黄龙溪,府河,2020-06-20 20,4.00,0.230,0.114,101.9,6.40,7.57,--,III,Ⅴ,-,2020-06-20 23:05:02
黄龙溪,府河,2020-06-21 00,4.00,0.150,0.121,105.6,6.84,7.58,--,III,Ⅴ,-,2020-06-21 03:05:02
黄龙溪,府河,2020-06-21 04,3.90,0.210,0.113,109.9,6.77,7.58,--,III,Ⅴ,-,2020-06-21 07:05:02
黄龙溪,府河,2020-06-21 08,4.20,0.190,0.125,105.6,6.88,7.54,--,III,Ⅴ,-,2020-06-21 11:05:03
黄龙溪,府河,2020-06-21 12,4.00,0.240,0.118,116.3,6.75,7.51,--,III,Ⅴ,-,2020-06-21 15:05:02
黄龙溪,府河,2020-06-21 16,4.20,0.240,0.122,108.6,6.80,7.50,--,III,Ⅴ,-,2020-06-21 19:05:03
黄龙溪,府河,2020-06-21 20,4.20,0.360,0.127,118.4,6.30,7.45,--,III,Ⅴ,-,2020-06-21 23:05:01
黄龙溪,府河,2020-06-22 00,4.40,0.270,0.122,104.4,6.52,7.44,--,III,Ⅴ,-,2020-06-22 03:05:02
黄龙溪,府河,2020-06-22 04,4.20,0.280,0.119,93.7,6.54,7.44,--,III,Ⅴ,-,2020-06-22 07:05:02
黄龙溪,府河,2020-06-22 12,3.90,0.420,0.132,110.5,6.12,7.41,--,III,Ⅴ,-,2020-06-22 15:05:02
黄龙溪,府河,2020-06-22 16,4.20,0.420,0.133,87.9,6.39,7.39,--,III,Ⅴ,-,2020-06-22 19:05:03
黄龙溪,府河,2020-06-22 20,4.30,0.460,0.146,84.5,6.13,7.39,--,III,Ⅴ,-,2020-06-22 23:05:02
黄龙溪,府河,2020-06-23 00,4.70,0.320,0.139,80.3,6.76,7.44,--,III,Ⅴ,-,2020-06-23 03:05:02
黄龙溪,府河,2020-06-23 04,4.30,0.410,0.133,77.5,6.29,7.42,--,III,Ⅴ,-,2020-06-23 07:05:02
黄龙溪,府河,2020-06-23 08,4.20,0.410,0.140,105.9,6.48,7.41,--,III,Ⅴ,-,2020-06-23 11:05:02
黄龙溪,府河,2020-06-23 16,3.80,0.390,0.138,71.4,NA,7.40,--,III,Ⅴ,-,2020-06-23 19:05:03
黄龙溪,府河,2020-06-23 20,3.70,0.330,0.143,64.1,NA,7.43,--,III,Ⅴ,-,2020-06-23 23:05:02
黄龙溪,府河,2020-06-24 00,3.80,0.190,0.122,81.8,NA,7.48,--,III,Ⅴ,-,2020-06-24 03:05:02
黄龙溪,府河,2020-06-24 04,3.60,0.170,0.131,80.0,NA,7.51,--,III,Ⅴ,-,2020-06-24 07:05:02
黄龙溪,府河,2020-06-24 08,3.90,0.220,0.144,106.5,NA,7.48,--,III,Ⅴ,-,2020-06-24 11:05:01
黄龙溪,府河,2020-06-24 12,3.80,0.270,0.137,86.4,NA,7.46,--,III,Ⅴ,-,2020-06-24 15:05:02
黄龙溪,府河,2020-06-24 16,3.60,0.210,0.138,83.9,NA,7.44,--,III,Ⅴ,-,2020-06-24 19:05:02
黄龙溪,府河,2020-06-24 20,3.70,0.170,0.132,92.2,NA,7.47,--,III,Ⅴ,-,2020-06-24 23:05:02
黄龙溪,府河,2020-06-25 00,3.60,0.110,0.129,90.9,NA,7.50,--,III,Ⅴ,-,2020-06-25 03:05:02
黄龙溪,府河,2020-06-25 04,3.60,0.150,0.125,97.4,NA,7.51,--,III,Ⅴ,-,2020-06-25 07:05:03
黄龙溪,府河,2020-06-25 08,4.80,0.200,NA,203.2,NA,7.49,--,III,Ⅴ,-,2020-06-25 11:05:02
黄龙溪,府河,2020-06-25 12,4.20,0.110,0.129,120.2,NA,7.46,--,III,Ⅴ,-,2020-06-25 15:05:03
黄龙溪,府河,2020-06-25 16,4.20,0.100,0.117,100.1,NA,7.52,--,III,Ⅴ,-,2020-06-25 19:05:02
黄龙溪,府河,2020-06-25 20,5.90,0.060,0.130,159.0,NA,7.66,--,III,Ⅴ,-,2020-06-25 23:05:02
黄龙溪,府河,2020-06-26 00,6.30,0.080,0.098,166.3,NA,7.65,--,IV,Ⅴ,高锰酸盐指数,2020-06-26 03:05:02
黄龙溪,府河,2020-06-26 04,5.50,0.110,0.099,176.4,NA,7.62,--,III,Ⅴ,-,2020-06-26 07:05:02
黄龙溪,府河,2020-06-26 08,5.50,0.100,NA,257.9,7.23,7.60,--,III,Ⅴ,-,2020-06-26 11:05:03
黄龙溪,府河,2020-06-26 12,5.30,0.240,0.117,195.0,6.56,7.57,--,III,Ⅴ,-,2020-06-26 15:05:01
黄龙溪,府河,2020-06-26 16,5.60,0.140,0.122,164.2,6.66,7.58,--,III,Ⅴ,-,2020-06-26 19:05:03
黄龙溪,府河,2020-06-26 20,5.80,0.130,NA,219.7,6.80,7.61,--,III,Ⅴ,-,2020-06-26 23:05:02
黄龙溪,府河,2020-06-27 00,7.60,0.130,NA,236.8,6.97,7.60,--,IV,Ⅴ,高锰酸盐指数,2020-06-27 03:05:02
黄龙溪,府河,2020-06-27 04,7.00,0.330,NA,231.6,6.34,7.55,--,IV,Ⅴ,高锰酸盐指数,2020-06-27 07:05:02
黄龙溪,府河,2020-06-27 08,7.50,0.280,NA,228.6,6.05,7.51,--,IV,Ⅴ,高锰酸盐指数,2020-06-27 11:05:01
黄龙溪,府河,2020-06-27 12,7.60,0.310,NA,243.2,5.97,7.51,--,IV,Ⅴ,高锰酸盐指数,2020-06-27 15:05:02
黄龙溪,府河,2020-06-27 16,6.30,0.290,0.127,181.0,6.20,7.50,--,IV,Ⅴ,高锰酸盐指数,2020-06-27 19:05:02
黄龙溪,府河,2020-06-27 20,6.50,0.220,0.134,169.7,6.20,7.53,--,IV,Ⅴ,高锰酸盐指数,2020-06-27 23:05:02
黄龙溪,府河,2020-06-28 00,6.40,0.150,0.130,158.1,6.30,7.54,--,IV,Ⅴ,高锰酸盐指数,2020-06-28 03:05:03
黄龙溪,府河,2020-06-28 04,6.20,0.180,0.143,166.9,6.30,7.57,--,IV,Ⅴ,高锰酸盐指数,2020-06-28 07:05:02
黄龙溪,府河,2020-06-28 08,6.10,0.140,NA,212.4,6.33,7.56,--,IV,Ⅴ,高锰酸盐指数,2020-06-28 11:05:02
黄龙溪,府河,2020-06-28 12,6.30,0.220,0.139,157.8,6.31,7.56,--,IV,Ⅴ,高锰酸盐指数,2020-06-28 15:05:03
黄龙溪,府河,2020-06-28 12,6.30,0.220,0.139,157.8,6.31,7.56,--,IV,Ⅴ,高锰酸盐指数,2020-06-28 19:05:03
黄龙溪,府河,2020-06-28 20,6.20,0.030,0.148,157.5,6.43,7.55,--,IV,Ⅴ,高锰酸盐指数,2020-06-28 23:05:03
黄龙溪,府河,2020-06-29 00,5.20,NA,0.135,187.7,6.82,7.56,--,III,Ⅴ,-,2020-06-29 03:05:03
黄龙溪,府河,2020-06-29 04,5.80,0.070,0.173,172.1,6.88,7.57,--,III,Ⅴ,-,2020-06-29 07:05:02
黄龙溪,府河,2020-06-29 08,6.20,NA,NA,253.9,6.93,7.58,--,IV,Ⅴ,高锰酸盐指数,2020-06-29 11:05:03
黄龙溪,府河,2020-06-29 12,6.20,0.200,NA,215.2,6.71,7.57,--,IV,Ⅴ,高锰酸盐指数,2020-06-29 15:05:02
黄龙溪,府河,2020-06-29 16,4.50,0.160,0.135,154.1,6.84,7.54,--,III,Ⅴ,-,2020-06-29 19:05:03
黄龙溪,府河,2020-06-29 20,4.80,0.200,0.119,153.8,6.43,7.52,--,III,Ⅴ,-,2020-06-29 23:05:02
黄龙溪,府河,2020-06-30 00,7.40,0.280,NA,210.9,5.77,7.50,--,IV,Ⅴ,高锰酸盐指数,2020-06-30 03:05:02
黄龙溪,府河,2020-06-30 04,7.60,0.290,NA,272.8,6.43,7.54,--,IV,Ⅴ,高锰酸盐指数,2020-06-30 07:05:02
黄龙溪,府河,2020-06-30 08,8.90,0.720,NA,282.0,4.05,7.41,--,IV,Ⅴ,"高锰酸盐指数,溶解氧",2020-06-30 11:05:02
黄龙溪,府河,2020-06-30 12,8.40,1.350,0.173,189.5,3.28,7.33,--,IV,Ⅴ,"氨氮,高锰酸盐指数,溶解氧",2020-06-30 15:05:02
黄龙溪,府河,2020-06-30 16,8.40,0.110,NA,411.4,4.77,7.30,--,IV,Ⅴ,"高锰酸盐指数,溶解氧",2020-06-30 19:05:03
黄龙溪,府河,2020-06-30 20,6.40,0.520,0.169,115.7,4.66,7.33,--,IV,Ⅴ,"高锰酸盐指数,溶解氧",2020-06-30 23:05:01
黄龙溪,府河,2020-07-01 00,5.20,0.340,0.137,96.4,5.26,7.36,--,III,Ⅴ,-,2020-07-01 03:05:02
黄龙溪,府河,2020-07-01 04,4.50,0.180,0.125,99.5,5.70,7.45,--,III,Ⅴ,-,2020-07-01 07:05:02
黄龙溪,府河,2020-07-01 08,4.90,0.200,0.120,176.4,5.80,7.44,--,III,Ⅴ,-,2020-07-01 11:05:03
黄龙溪,府河,2020-07-01 12,4.90,0.220,0.128,158.4,5.68,7.45,--,III,Ⅴ,-,2020-07-01 15:05:03
黄龙溪,府河,2020-07-01 16,3.90,0.220,0.129,93.4,5.90,7.43,--,III,Ⅴ,-,2020-07-01 19:05:02
黄龙溪,府河,2020-07-01 20,4.10,0.250,0.133,92.2,5.82,7.43,--,III,Ⅴ,-,2020-07-01 23:05:02
黄龙溪,府河,2020-07-02 00,4.00,0.190,0.135,84.5,6.11,7.45,--,III,Ⅴ,-,2020-07-02 03:05:02
黄龙溪,府河,2020-07-02 04,3.80,0.160,0.125,91.2,6.06,7.47,--,III,Ⅴ,-,2020-07-02 07:05:03
黄龙溪,府河,2020-07-02 08,5.00,0.220,0.148,190.4,6.10,7.45,--,III,Ⅴ,-,2020-07-02 11:05:03
黄龙溪,府河,2020-07-02 12,4.60,0.320,0.149,136.1,5.99,7.42,--,III,Ⅴ,-,2020-07-02 15:05:02
黄龙溪,府河,2020-07-02 16,4.10,0.250,0.135,90.9,5.98,7.39,--,III,Ⅴ,-,2020-07-02 19:05:02
黄龙溪,府河,2020-07-02 20,4.20,0.220,0.135,80.3,5.57,7.42,--,III,Ⅴ,-,2020-07-02 23:05:01
黄龙溪,府河,2020-07-03 00,3.60,0.170,0.123,71.1,5.84,7.43,--,III,Ⅴ,-,2020-07-03 03:05:02
黄龙溪,府河,2020-07-03 04,3.60,0.260,0.135,80.0,5.71,7.47,--,III,Ⅴ,-,2020-07-03 07:05:03
黄龙溪,府河,2020-07-03 08,4.20,0.130,0.123,145.6,6.12,7.49,--,III,Ⅴ,-,2020-07-03 11:05:02
黄龙溪,府河,2020-07-03 12,4.10,0.160,0.129,114.4,6.01,7.49,--,III,Ⅴ,-,2020-07-03 15:05:02
黄龙溪,府河,2020-07-03 16,3.50,0.130,0.127,75.7,6.14,7.48,--,III,Ⅴ,-,2020-07-03 19:05:03
黄龙溪,府河,2020-07-03 20,3.50,0.130,0.119,72.3,5.95,7.49,--,III,Ⅴ,-,2020-07-03 23:05:02
黄龙溪,府河,2020-07-04 00,3.50,0.140,0.118,64.1,5.85,7.49,--,III,Ⅴ,-,2020-07-04 03:05:02
黄龙溪,府河,2020-07-04 04,3.70,0.100,0.122,72.9,5.94,7.56,--,III,Ⅴ,-,2020-07-04 07:05:02
黄龙溪,府河,2020-07-04 08,3.80,0.130,0.125,94.6,6.07,7.54,--,III,Ⅴ,-,2020-07-04 11:05:02
黄龙溪,府河,2020-07-04 12,4.00,0.210,0.135,105.6,5.80,7.52,--,III,Ⅴ,-,2020-07-04 15:05:03
黄龙溪,府河,2020-07-04 16,4.20,0.300,0.125,96.1,5.83,7.47,--,III,Ⅴ,-,2020-07-04 19:05:03
黄龙溪,府河,2020-07-04 20,4.60,0.360,0.126,103.2,5.54,7.44,--,III,Ⅴ,-,2020-07-04 23:05:02
黄龙溪,府河,2020-07-05 00,4.50,0.250,0.119,112.3,5.96,7.43,--,III,Ⅴ,-,2020-07-05 03:05:02
黄龙溪,府河,2020-07-05 04,5.50,0.150,0.126,140.1,6.05,7.46,--,III,Ⅴ,-,2020-07-05 07:05:02
黄龙溪,府河,2020-07-05 08,6.40,0.230,NA,218.5,6.06,7.44,--,IV,Ⅴ,高锰酸盐指数,2020-07-05 11:05:03
黄龙溪,府河,2020-07-05 12,5.40,0.310,0.136,121.5,5.70,7.39,--,III,Ⅴ,-,2020-07-05 15:05:03
黄龙溪,府河,2020-07-05 16,4.90,0.270,0.135,94.6,5.96,7.38,--,III,Ⅴ,-,2020-07-05 19:05:03
黄龙溪,府河,2020-07-05 20,4.30,0.190,0.129,70.5,5.85,7.39,--,III,Ⅴ,-,2020-07-05 23:05:02
黄龙溪,府河,2020-07-06 00,4.40,0.160,0.125,72.3,5.94,7.42,--,III,Ⅴ,-,2020-07-06 03:05:03
黄龙溪,府河,2020-07-06 04,4.20,0.140,0.128,82.7,6.20,7.47,--,III,Ⅴ,-,2020-07-06 07:05:02
黄龙溪,府河,2020-07-06 08,7.60,0.150,0.017,159.9,6.02,7.45,--,IV,Ⅴ,高锰酸盐指数,2020-07-06 11:05:01
黄龙溪,府河,2020-07-06 12,7.20,0.200,0.139,89.4,5.67,7.41,--,IV,Ⅴ,高锰酸盐指数,2020-07-06 15:05:03
黄龙溪,府河,2020-07-06 16,3.90,0.120,NA,69.0,6.02,7.47,--,II,Ⅴ,-,2020-07-06 19:05:03
黄龙溪,府河,2020-07-06 20,3.80,0.150,NA,67.4,5.71,7.48,--,III,Ⅴ,-,2020-07-06 23:05:02
黄龙溪,府河,2020-07-07 00,3.20,0.090,NA,58.9,5.86,7.48,--,III,Ⅴ,-,2020-07-07 03:05:03
黄龙溪,府河,2020-07-07 04,3.50,0.240,0.119,66.5,5.98,7.54,--,III,Ⅴ,-,2020-07-07 07:05:03
黄龙溪,府河,2020-07-07 08,4.40,0.180,0.134,168.5,6.07,7.53,--,III,Ⅴ,-,2020-07-07 11:05:02
黄龙溪,府河,2020-07-07 12,3.60,0.090,0.126,94.9,5.94,7.53,--,III,Ⅴ,-,2020-07-07 15:05:02
黄龙溪,府河,2020-07-07 16,3.30,0.040,0.117,64.4,6.13,7.51,--,III,Ⅴ,-,2020-07-07 19:05:03
黄龙溪,府河,2020-07-07 20,3.30,0.050,0.112,61.3,5.77,7.50,--,III,Ⅴ,-,2020-07-07 23:05:02
黄龙溪,府河,2020-07-08 00,3.20,NA,0.111,62.9,6.20,7.53,--,III,Ⅴ,-,2020-07-08 03:05:03
黄龙溪,府河,2020-07-08 04,3.30,0.190,0.113,70.5,5.94,7.51,--,III,Ⅴ,-,2020-07-08 07:05:03
黄龙溪,府河,2020-07-08 08,4.10,0.200,0.121,90.0,5.68,7.45,--,III,Ⅴ,-,2020-07-08 11:05:02
黄龙溪,府河,2020-07-08 12,3.60,0.260,0.107,73.9,5.58,7.45,--,III,Ⅴ,-,2020-07-08 15:05:02
黄龙溪,府河,2020-07-08 16,3.60,0.280,0.117,56.8,5.67,7.43,--,III,Ⅴ,-,2020-07-08 19:05:02
黄龙溪,府河,2020-07-08 20,3.60,0.390,0.119,52.8,5.33,7.42,--,III,Ⅴ,-,2020-07-08 23:05:03
黄龙溪,府河,2020-07-09 00,3.40,0.150,0.113,51.0,5.84,7.47,--,III,Ⅴ,-,2020-07-09 03:05:02
黄龙溪,府河,2020-07-09 04,3.40,0.090,0.109,69.6,6.06,7.53,--,III,Ⅴ,-,2020-07-09 07:05:03
黄龙溪,府河,2020-07-09 08,4.50,0.170,0.121,122.7,5.85,7.47,--,III,Ⅴ,-,2020-07-09 11:05:03
黄龙溪,府河,2020-07-09 12,4.00,0.200,0.118,95.2,5.72,7.46,--,III,Ⅴ,-,2020-07-09 15:05:02
黄龙溪,府河,2020-07-09 16,4.40,0.260,0.122,89.7,5.55,7.41,--,III,Ⅴ,-,2020-07-09 19:05:02
黄龙溪,府河,2020-07-09 20,4.50,0.380,0.125,88.8,4.72,7.37,--,IV,Ⅴ,溶解氧,2020-07-09 23:05:03
黄龙溪,府河,2020-07-10 00,10.20,0.130,NA,245.4,5.84,7.50,--,V,Ⅴ,高锰酸盐指数,2020-07-10 03:05:02
黄龙溪,府河,2020-07-10 04,5.20,0.280,0.138,102.8,5.12,7.40,--,III,Ⅴ,-,2020-07-10 07:05:02
黄龙溪,府河,2020-07-10 08,5.10,0.160,0.145,141.3,5.65,7.45,--,III,Ⅴ,-,2020-07-10 11:05:03
黄龙溪,府河,2020-07-10 12,4.00,0.210,0.138,86.7,5.52,7.46,--,III,Ⅴ,-,2020-07-10 15:05:03
黄龙溪,府河,2020-07-10 16,3.70,0.180,0.123,68.7,5.94,7.46,--,III,Ⅴ,-,2020-07-10 19:05:03
黄龙溪,府河,2020-07-10 20,3.60,0.200,0.117,61.6,5.85,7.46,--,III,Ⅴ,-,2020-07-10 23:05:01
黄龙溪,府河,2020-07-11 00,3.50,0.140,0.113,56.2,6.17,7.49,--,III,Ⅴ,-,2020-07-11 03:05:02
黄龙溪,府河,2020-07-11 04,3.20,0.070,0.102,58.0,6.39,7.53,--,III,Ⅴ,-,2020-07-11 07:05:02
黄龙溪,府河,2020-07-11 08,4.20,0.070,0.125,161.4,6.54,7.55,--,III,Ⅴ,-,2020-07-11 11:05:03
黄龙溪,府河,2020-07-11 12,3.60,0.110,0.110,83.3,6.41,7.51,--,III,Ⅴ,-,2020-07-11 15:05:02
黄龙溪,府河,2020-07-11 16,3.60,0.090,0.110,70.2,6.45,7.51,--,III,Ⅴ,-,2020-07-11 19:05:03
